anidbid, title_type, language, title
3625	official	it	Giatrus, il primo uomo
3625	official	ja	はじめ人間ギャートルズ
3625	synonym	en	Giatrus, The Dawn of Mankind
3625	synonym	x-jat	Hajime Ningen Gatorus
3625	synonym	x-jat	Hajime Ningen Giatrus
3626	main	x-jat	Nintama Rantarou
3626	official	ko	닌자보이 란타로
3626	official	th	นินจารันทาโร่
3626	official	en	Ninja Boy Rantaro
3626	official	ja	忍たま乱太郎
3626	synonym	x-jat	Nintama Rantaro
3626	synonym	x-jat	Rakudai Nintama Rantarou
3626	synonym	zh-Hans	忍者乱太郎
3627	main	x-jat	Paris no Isabel
3627	official	fr	Isabelle de Paris
3627	official	it	Isabelle de Paris
3627	official	ar	ريناد
3627	official	ja	巴里のイザベル
3627	short	x-jat	PnI
3627	synonym	en	Isabelle of Paris
3627	synonym	x-jat	Pari no Isaberu
3627	synonym	x-jat	Paris no Isabelle
3628	main	x-jat	Yousei Dick
3628	official	en	Fairy Dick
3628	official	de	Hobberdy Dick - Der kleine Hauself
3628	official	pl	Opiekuńczy duszek
3628	official	ja	妖精ディック
3628	synonym	x-jat	Yosei Dikku
3629	main	x-jat	Tsushima Maru: Sayounara Okinawa
3629	official	ja	対馬丸 -さようなら沖縄-
3629	synonym	en	Tsushimamaru: Goodbye, Okinawa
3629	synonym	ja	対馬丸 -さよなら沖縄-
3630	main	x-jat	Ushiro no Shoumen Daare
3630	official	ja	うしろの正面だあれ
3630	synonym	en	Kayoko`s Diary
3630	synonym	x-jat	Ushiro no Shomen Daare
3630	synonym	en	Who`s Left Behind?
3631	main	x-jat	Space Oz no Bouken
3631	official	es	La Maravillosa Galaxia de Oz
3631	official	hu	Óz galaktikus birodalma
3631	official	en	The Wonderful Galaxy of Oz
3631	official	ar	باتي والأصدقاء
3631	official	ja	スペース・オズの冒険
3631	synonym	en	The Adventures of Space Oz
3631	synonym	en	The Galaxy Adventures of Oz
3632	main	x-jat	Kappamaki
3632	official	ja	かっぱまき
3632	official	en	Kappamaki and the Sushi Kids
3632	synonym	en	Kappa Maki and Sushi Kids
3633	main	x-jat	Adesugata Mahou no Sannin Musume
3633	official	ja	艶姿魔法の三人娘[マミ·ペルシャ·エミ]
3633	synonym	x-jat	Adesugata Mahou no Mami Pelsia Emi
3633	synonym	x-jat	Adesugata Mahou no Mami Persia Emi
3633	synonym	en	Charming Figures of the Magical Girl Trio
3633	synonym	fr	Les trois charmantes jeunes filles magiques
3633	synonym	x-jat	Mami, Emi, Pelsia: Adesugata Mahou no Sannin Musume
3633	synonym	bg	Трите очарователни магически момичета
3634	main	x-jat	Majokko Club Yonin-gumi: A Kuukan Kara no Alien X
3634	official	en	Alien X from A Zone
3634	official	ja	魔女っ子クラブ4人組 A空間からのエイリアンX
3634	synonym	en	Magical Girl Club Quartet - Alien X from A Zone
3634	synonym	x-jat	Majocco Club
3634	synonym	bg	Квартетът от Клуба на магическите момичета - пришълецът Хикс от зона А
3635	main	x-jat	Baby Baa-chan
3635	official	ja	ベイベーばあちゃん
3635	official	en	Baby Grandma
3636	main	x-jat	Mashin Eiyuuden Wataru
3636	official	fr	Adrien le sauveur du monde
3636	official	ja	魔神英雄伝ワタル
3636	official	zh	魔神英雄传
3636	short	x-jat	wataru
3636	synonym	en	Keith Courage
3636	synonym	en	Rainbow Fantasia
3636	synonym	en	Spirit Hero Wataru
3637	main	x-jat	Mashin Eiyuuden Wataru 2
3637	official	ja	魔神英雄伝ワタル2
3637	synonym	en	Keith Courage 2
3637	synonym	en	Rainbow Fantasia 2
3637	synonym	en	Spirit Hero Wataru 2
3638	main	x-jat	Oi! Ryouma
3638	official	en	Rainbow Samurai
3638	official	ja	お～い! 竜馬
3638	synonym	en	Hey! Ryoma
3639	main	x-jat	Anime Sanjuushi - Aramis no Bouken
3639	official	en	The Three Musketeers - Aramis the Adventure
3639	official	ja	アニメ三銃士 アラミスの冒険
3639	synonym	x-jat	Anime San Juushi : Aramis no Dai Boken
3639	synonym	fr	Sous le signe des mousquetaires - L`aventure d`Aramis
3639	synonym	en	Three Musketeers, The MOVIE
3640	main	x-jat	Eiga Nintama Rantarou
3640	official	ja	映画 忍たま乱太郎
3640	synonym	en	Nintama Rantaro Movie
3640	synonym	en	Nintama Rantarou - The Movie
3641	main	x-jat	Pinocchio no Bouken
3641	official	en	The New Adventures of Pinocchio
3641	official	ja	ピノキオの冒険
3641	synonym	en	Adventures of Pinocchio
3642	main	x-jat	King Kong
3642	official	ja	キングコング
3642	official	en	King Kong - 00 1/7 Tom Thumb
3642	synonym	ja	キングコング・001/7親指トム
3642	synonym	en	King Kong / Tom Thumb 001/7
3643	main	x-jat	School Rumble: Ichi Gakki Hoshuu
3643	official	en	School Rumble: Extra Class
3643	official	de	School Rumble: Nachhilfe
3643	official	ja	スクールランブル一学期補習
3643	short	x-jat	SR OVA
3643	short	x-jat	sukuran ova
3643	synonym	en	School Rumble: First Extra Term
3643	synonym	x-jat	School Rumble OVA
3643	synonym	ru	Школьный переполох OVA
3643	synonym	zh-Hans	喧嚣学园 第一学期补习
3644	main	x-jat	Sougen no Shoujo Laura
3644	official	ja	草原の少女ローラ
3644	synonym	es	La Familia Ingalls
3644	synonym	en	Laura, Girl of the Prairies
3644	synonym	en	Laura the Prairie Girl
3644	synonym	en	Little House on the Prairie
3644	synonym	x-jat	Sogen no Shojo Laura
3645	main	x-jat	Hiatari Ryoukou! Kasumi Yume no Naka ni Kimi ga Ita
3645	official	it	Questa Allegra Gioventù - Un`Estate lunga un Sogno
3645	official	en	Sunny Ryoko! Kasumi You Were There in a Dream
3645	official	ja	陽あたり良好! KA・SU・MI 夢の中に君がいた
3645	synonym	x-jat	Hiatari Ryoko! Kasumi Yume no Naka ni Kimi ga Ita
3645	synonym	x-jat	Hiatari Ryoko Movie
3645	synonym	x-jat	Hiatari Ryoukou Movie
3647	main	x-jat	Hoshi no Ouji-sama Petit Prince
3647	official	de	Der kleine Prinz und seine Abenteuer
3647	official	pt-BR	O pequeno princípe
3647	official	pl	Przygody Małego Księcia
3647	official	en	The Adventures of the Little Prince
3647	official	ar	الرحالة الصغير
3647	official	el	Ο Μικρός Πρίγκιππας
3647	official	ru	Приключения Маленького Принца
3647	official	ja	星の王子さま プチ・プランス
3647	synonym	en	Prince of the Stars: Petit Prince
3648	main	x-jat	Jishu Seisaku Movie Binchou-tan
3648	official	ja	自主制作ムービー びんちょうタン
3648	short	x-jat	binchou movie
3648	synonym	x-jat	bincho-tan ova
3648	synonym	x-jat	binchou-tan movie
3648	synonym	x-jat	binchou-tan ova
3649	main	x-jat	Nobara no Julie
3649	official	it	Julie rosa di bosco
3649	official	en	Julie the Wild Rose
3649	official	ar	جولي الزهرة البرية
3649	official	ja	野ばらのジュリー
3649	synonym	en	Kirin Famous Songs Theater: Julie the Wild Rose
3650	main	x-jat	Kujira no Josephina
3650	official	ja	くじらのホセフィーナ
3650	official	it	La balena Giuseppina
3650	official	es	La Ballena Josefina
3650	synonym	en	Josephina the Whale
3650	synonym	en	Josephine the Whale
3650	synonym	x-jat	Kujira no Hosefuiina
3651	main	x-jat	Suzumiya Haruhi no Yuuutsu
3651	official	ko	스즈미야 하루히의 우울
3651	official	th	เรียกเธอว่าพระเจ้า สึซึมิยะ ฮารุฮิ
3651	official	de	Die Melancholie der Haruhi Suzumiya
3651	official	et	Haruhi Suzumiya melanhoolia
3651	official	it	La malinconia di Haruhi Suzumiya
3651	official	fr	La mélancolie de Haruhi Suzumiya
3651	official	pl	Melancholia Haruhi Suzumiyi
3651	official	en	The Melancholy of Haruhi Suzumiya
3651	official	ru	Меланхолия Харухи Судзумии
3651	official	zh-Hans	凉宫春日的忧郁
3651	official	ja	涼宮ハルヒの憂鬱
3651	official	zh-Hant	涼宮春日的憂鬱
3651	short	th	ฮารุฮิ
3651	short	x-jat	haruhi
3651	short	x-jat	Haruhi 1
3651	short	x-jat	Haruhi 2006
3651	short	x-jat	Haruhi S1
3651	short	en	mohs
3651	short	x-jat	SHnY
3651	short	x-jat	Suhayu
3651	short	x-jat	suzuharu
3651	short	zh	凉宫
3651	synonym	pt-BR	A Melancolia de Haruhi Suzumiya
3651	synonym	pt-BR	A Melancolia de Suzumiya Haruhi
3651	synonym	lt	Haruhi Suzumijos Melancholija
3651	synonym	ca	La Malenconia d`Haruhi Suzumiya
3651	synonym	es	La Melancolía de Haruhi Suzumiya
3651	synonym	vi	Nỗi u sầu của Suzumiya Haruhi
3651	synonym	x-jat	Suzumiya Haruhi
3651	synonym	ar	كآبة سوزومويا هاروهي
3651	synonym	el	Η μελαγχολία της Σουζουμίγια Χάρουχι
3651	synonym	bg	Меланхолията на Сузумия Харухи
3651	synonym	uk	Меланхолія Судзумії Харухі
3651	synonym	uk	Нудьга Судзумії Харухі
3652	main	x-jat	Lady Georgie
3652	official	ja	レディジョージィ
3652	official	tr	Cici Kız Georgie
3652	official	it	Georgie
3652	official	de	Georgie
3652	official	fr	Georgie
3652	official	sv	Georgie
3652	official	pt	Joaninha
3652	official	es	Nuevos Hermanos
3652	official	ar	جورجي
3652	synonym	he	הגבירה ג`ורג`י
3653	main	x-jat	Kinpatsu no Jeanie
3653	official	it	Jeanie dai lunghi capelli
3653	official	ja	金髪のジェニー
3653	synonym	en	Blonde Jeanie
3653	synonym	en	Jeanie with the Light Brown Hair
3653	synonym	en	Jeannie with the Light Brown Hair
3653	synonym	x-jat	Kinpatsu no Jenny
3654	main	x-jat	Ayakashi: Japanese Classic Horror
3654	official	es	Ayakashi
3654	official	fr	Ayakashi - Japanese Classic Horror
3654	official	en	Ayakashi - Samurai Horror Tales
3654	official	ja	怪～ayakashi～ Japanese Classic Horror
3654	synonym	ru	Аякаси - Классика японских ужасов
3654	synonym	zh-Hans	怪
3655	main	x-jat	Angel`s Feather
3655	official	ja	エンジェルズフェザー Angel`s Feather
3655	synonym	ar	ريشة الملاك
3655	synonym	bg	Перата на ангела
3655	synonym	ru	Перо ангела
3656	main	x-jat	Rec
3656	official	ja	レック
3656	official	en	Rec
3656	synonym	lt	Rec
3656	synonym	uk	Рек
3656	synonym	ru	Рек
3656	synonym	ru	Рэк
3656	synonym	zh-Hans	甜蜜声优
3658	main	x-jat	Street Fighter Alpha: Generations
3658	official	ja	ストリートファイターALPHAジェネレーション
3658	official	hu	STREET FIGHTER ALPHA 2
3658	official	en	Street Fighter Alpha: Generations
3658	official	pt	Street Fighter Alpha: Generations - O Filme
3658	official	es	Street Fighter Zero 2
3658	short	x-jat	sfa2
3658	short	x-jat	sfag
3659	main	x-jat	Muu no Hakugei
3659	official	it	Moby Dick 5
3659	official	en	The White Whale of Mu
3659	official	ar	الحوت الأبيض
3659	official	ja	ムーの白鯨
3659	synonym	x-jat	Moo no Hakugei
3660	main	x-jat	Hakugei Densetsu
3660	official	en	Hakugei - Legend of the Moby Dick
3660	official	ar	الأشاوس
3660	official	ja	白鯨伝説
3660	short	en	Moby
3660	synonym	en	Hakugei: Legend of the Moby Dick
3660	synonym	en	Legend of Moby Dick
3661	main	x-jat	Zukkoke Knight: Don De La Mancha
3661	official	ja	ずっこけナイト ドンデラマンチャ
3661	synonym	es	Don Quijote y los Cuentos De La Mancha
3661	synonym	es	Zany Knight Don de la Mancha
3662	main	x-jat	Anime Yasei no Sakebi
3662	official	ar	حياة البراري
3662	official	ja	アニメ野生のさけび
3662	synonym	en	Animated Call of the Wild
3662	synonym	en	Anime Shout of the Wilderness
3662	synonym	en	Call of the Wild
3662	synonym	it	Cari amici animali
3662	synonym	it	Gli amici animali
3663	main	x-jat	Shin Mitsubachi Maaya no Bouken
3663	official	tr	Arı Maya
3663	official	nl	De nieuwe avonturen van Maja de Bij
3663	official	de	Die Biene Maja (2. Staffel)
3663	official	fr	Maya l`abeille - Saison 2
3663	official	en	The New Adventures of Honeybee Maya
3663	official	ja	新みつばちマーヤの冒険
3663	synonym	de	Biene Maja (2. Staffel)
3663	synonym	x-jat	Shin Mitsubachi Maaya no Boken
3663	synonym	ar	زينة ونحول 2
3664	main	x-jat	Kojika Monogatari
3664	official	de	Alle Meine Freunde
3664	official	et	Elukevade
3664	official	nl	Jody en het Hertejong
3664	official	ja	子鹿物語 THE YEARLING
3664	synonym	it	Il cucciolo
3664	synonym	en	Story of a Fawn
3664	synonym	en	The Yearling
3665	main	x-jat	Little El Cid no Bouken
3665	official	pl	Mały rycerz El Cid
3665	official	fr	Rody, le petit Cid
3665	official	pt	Rui, O pequeno Cid
3665	official	es	Ruy el pequeño Cid
3665	official	en	Ruy the Little Cid
3665	official	he	אל סיד
3665	official	el	Ρούι, ο μικρός Ελ Σιντ
3665	official	ja	リトル・エル・シドの冒険
3665	synonym	en	Adventures of Little El Cid
3665	synonym	x-jat	Little El Cid no Boken
3665	synonym	x-jat	Ritoru Eru Shido no Boken
3665	synonym	it	Ruy, il piccolo Cid
3665	synonym	en	The Adventures of little El Cid
3666	main	x-jat	Urarochi Diamond
3666	official	ja	裏路地ダイヤモンド
3666	synonym	x-jat	Uraroji Diamond
3667	main	x-jat	Honoo no Alpenrose: Jeudi & Lundi
3667	official	en	Alpenrose of Fire Judy and Randy
3667	official	fr	Julie et Stéphane
3667	official	ar	زهرة الجبل
3667	official	ja	炎のアルペンローゼ ジュディ&ランディ
3667	synonym	en	Flaming Alpen Rose: Jeudi & Lundi
3667	synonym	x-jat	Hono no Alpenrose Jeudi & Lundi
3667	synonym	x-jat	Hono no Alpenrose Judy & Landy
3667	synonym	x-jat	Honoo no Alpen Rose: Judy & Randy
3668	main	x-jat	Goal FH
3668	official	ja	ゴールFH
3668	official	en	Goal Field Hunter
3668	official	pl	Jedenastka marzeń
3668	synonym	ja	フィールド・ハンター
3668	synonym	es	Goleadores
3668	synonym	hu	Gólkirály
3668	synonym	pl	Jednostka marzeń
3668	synonym	ar	كابتن ثابت
3669	main	x-jat	Oz no Mahou Tsukai (1986)
3669	official	sl	Čarovnik iz Oza
3669	official	pl	Czarnoksiężnik z Krainy Oz
3669	official	nl	De tovenaar van Oz
3669	official	es	El Mago de Oz
3669	official	de	Im Land des Zauberers von Oz
3669	official	fr	Le magicien d`Oz
3669	official	pt	O Feiticeiro de Oz
3669	official	hu	Óz a Nagy Varázsló
3669	official	fi	Oz-maan taikuri
3669	official	en	The Wizard of Oz
3669	official	ar	الساحر أوز
3669	official	he	הקוסם מארץ עוץ
3669	official	ru	Волшебник из страны Оз
3669	official	ja	オズの魔法使い (1986)
3669	synonym	it	Il regno di Oz
3670	main	x-jat	Seton Doubutsuki
3670	official	en	Seton Animal Chronicles
3670	official	de	Setons Welt der Tiere
3670	official	ar	مخلص صديق الحيوان
3670	official	ja	シートン動物記
3671	main	x-jat	Anime Himitsu no Hanazono
3671	official	es	El Jardín Secreto
3671	official	it	Mary e il giardino dei misteri
3671	official	ro	Mary şi grădina secretă
3671	official	pl	Tajemniczy ogród
3671	official	ar	الحديقة السرية
3671	official	el	Ο Μυστικός Κήπος
3671	official	ja	アニメ ひみつの花園
3671	synonym	en	Secret Flower Garden
3671	synonym	tl	Si Maria at Ang Lihim na Hardin
3671	synonym	en	The Animated Secret Garden
3671	synonym	en	The Secret Garden
3672	main	x-jat	Oyayubi Hime Monogatari
3672	official	pl	Calineczka
3672	official	de	Däumelinchens Reise
3672	official	hu	Hüvelyk Panna nyomában
3672	official	fi	Peukaloliisa ihmemaassa
3672	official	en	Thumbelina
3672	official	ar	مايا رحلة الأحلام
3672	official	ja	おやゆび姫物語
3672	synonym	el	H Τοσοδούλα
3672	synonym	pl	Nowe Przygody Calineczki
3672	synonym	x-jat	Oyayubi Hime
3672	synonym	en	Story of Princess Thumbelina
3672	synonym	en	Thumb Princess Story
3672	synonym	ja	おやゆび姫
3673	main	x-jat	Harumi-chan no Oita
3673	official	ja	はるみちゃんのおいた
3673	official	en	Harumi`s Bad Play
3673	synonym	en	Harumi Bad Play
3674	main	x-jat	Shirayuki-hime no Densetsu
3674	official	pt	A Lenda da Branca de Neve
3674	official	hu	Hófehérke és a hét törpe
3674	official	pl	Królewna Śnieżka
3674	official	fr	La légende de Blanche-Neige
3674	official	de	Schneewittchen
3674	official	ar	فلة والأقزام السبعة
3674	official	he	שלגיה
3674	official	el	Η Χιονάτη και οι 7 Νάνοι
3674	official	ja	白雪姫の伝説
3674	synonym	it	Biancaneve
3674	synonym	en	Legend of Princess Snow White
3674	synonym	en	Legend of Snow White
3674	synonym	x-jat	Shirayukihime no Densetsu
3674	synonym	en	The Legend of Snow White
3675	main	x-jat	Huckleberry Finn Monogatari
3675	official	pt	As Aventuras de Huckleberry Finn
3675	official	de	Die Abenteuer von Tom Sawyer und Huck Finn
3675	official	pl	Huckleberry Finn
3675	official	en	Huckleberry Finn Story
3675	official	hu	Kalandozás a Mississippin
3675	official	fi	Tom Sawyerin ja Huckleberry Finnin seikkailut
3675	official	ar	مغامرات عصام
3675	official	el	Τομ Σόγιερ και Χάκ Φίν
3675	official	ja	ハックルベリー・フィン物語
3675	synonym	en	Story of Huckleberry Finn
3675	synonym	it	Un fiume di avventure per Huck
3676	main	x-jat	Sekai Meisaku Douwa Series: Wow! Maerchen Oukoku
3676	official	en	Animated Children`s Stories of the World
3676	official	it	Le favole più belle
3676	official	fr	Les contes les plus célèbres
3676	official	ja	世界名作童話シリーズ・ワ～ォ! メルヘン王国
3676	synonym	ja	アニメ 世界の童話
3677	main	x-jat	Cinderella Monogatari
3677	official	pt	A Cinderela
3677	official	fr	Cendrillon
3677	official	en	Cinderella
3677	official	hu	Hamupipőke
3677	official	pl	Kopciuszek
3677	official	ar	سندريلا
3677	official	el	Οι Περιπέτειες Της Σταχτοπούτας
3677	official	ja	シンデレラ物語
3677	synonym	it	Cenerentola
3677	synonym	it	Le avventure di Cenerentola
3677	synonym	en	The Story of Cinderella
3677	synonym	el	Σταχτοπούτα
3680	main	x-jat	Otogi no Sekai Ryokou
3680	official	ja	おとぎの世界旅行
3680	synonym	en	Otogi`s Voyage Around the World
3680	synonym	en	Otogi`s World Tour
3681	main	x-jat	Umi no Aurora
3681	official	en	The Aurora
3681	official	ja	海のオーロラ
3681	short	x-jat	Aurora
3681	synonym	en	The Sea`s Aurora
3682	main	x-jat	Umacha
3682	official	ja	旨茶
3682	synonym	en	Delicious Tea
3683	main	x-jat	Sen`ya Ichiya Monogatari
3683	official	ja	千夜一夜物語
3683	synonym	en	A 1001 Nights
3683	synonym	en	A Thousand and One Nights
3683	synonym	en	A Thousand & One Nights
3683	synonym	en	One Thousand and One Arabian Nights
3684	main	x-jat	Rakugo Tennyo Oyui
3684	official	ja	落語天女おゆい
3684	synonym	en	Magical Travelers
3684	synonym	zh-Hans	落语天女
3685	main	x-jat	Hi Gekiga Ukiyoe Sen`ya Ichiya
3685	official	ja	(秘)劇画 浮世絵千一夜
3685	synonym	x-jat	Hi Gekiga Ukiyoe Senya Ichiya
3685	synonym	en	Maruhi Gekiga: Ukiyo-e 1001 Nights
3685	synonym	x-jat	Maruhi Gekiga Ukiyoe Sen`ya Ichiya
3686	main	x-jat	Muka Muka Paradise
3686	official	ja	ムカムカパラダイス
3686	official	vi	Khủng Long Con Ham Ăn
3686	official	gl	Muka Muka
3686	official	en	Muka Muka`s Paradise
3686	official	ar	موكا موكا
3686	short	x-jat	muka
3686	synonym	x-jat	Muka-Muka
3686	synonym	zh	五更龍寶寶
3686	synonym	zh	家有恐龍
3686	synonym	zh	家有賤龍
3686	synonym	zh	為食龍少爺
3689	main	x-jat	"Aesop" no Ohanashi yori: Ushi to Kaeru, Yokubatta Inu
3689	official	ja	"いそっぷ"のおはなしより 牛とかえる, よくばった犬
3689	synonym	en	From Aesop`s Tales: The Bull and the Frog / The Greedy Dog
3692	main	x-jat	Deko Boko Friends
3692	official	ja	でこぼこフレンズ
3693	main	x-jat	Dokkan! Robotendon
3693	official	ja	ドッカン! ロボ天どん
3694	main	x-jat	Tsuru ni Notte: Tomoko no Bouken
3694	official	fr	L`oiseau bonheur
3694	official	en	On a Paper Crane: Tomoko`s Adventure
3694	official	ja	つるにのって とも子の冒険
3694	synonym	x-jat	Tsuru ni Notte
3695	main	x-jat	Navia Dratp
3695	synonym	ja	ナヴィア ドラップ
3701	main	x-jat	Inbo
3701	official	en	The Sleazy Family (1)
3701	official	ja	淫母 ~いんぼ~
3702	main	x-jat	Inko
3702	official	fr	Menu XXL
3702	official	en	The Sleazy Family (2)
3702	official	ja	淫娘 ~いんこ~
3703	main	x-jat	Bouken Ou Beet Exelion
3703	official	th	บี๊ท นักล่าอสูร เอ็กซ์เซลเลี่ยน
3703	official	en	Beet the Vandel Buster Exelion
3703	official	ja	冒険王ビィト エクセリオン
3703	short	x-jat	Beet2
3703	short	x-jat	Beet 2
3703	short	en	Beet Excellion
3703	short	x-jat	Beet Exelion
3703	synonym	en	Adventure King Beet Exelion
3703	synonym	en	Beet the Vandel Buster 2
3703	synonym	en	Beet the Vandel Buster Excellion
3703	synonym	x-jat	Bouken Ou Beet 2
3704	main	x-jat	Gaiking: Legend of Daiku-Maryu
3704	official	ja	ガイキング LEGEND OF DAIKU-MARYU
3704	synonym	x-jat	Gaiking: Legend of Daikuu-Maryuu
3704	synonym	zh-Hans	太空魔龙
3705	main	x-jat	Saint Seiya: Meiou Hades Meikai Hen
3705	official	pt-BR	Os Cavaleiros do Zodíaco - Hades: A Saga do Inferno
3705	official	en	Saint Seiya: The Hades - Chapter Inferno
3705	official	it	Saint Seiya: The Hades Chapter - Inferno
3705	official	ja	聖闘士星矢 冥王ハーデス冥界編
3705	synonym	es	Los Caballeros del Zodiaco - Saga de Hades - Infierno
3705	synonym	zh-Hans	圣斗士星矢 冥王哈迪斯冥界篇
3705	synonym	zh-Hans	圣斗士星矢 冥界篇
3706	main	x-jat	I``s Pure
3706	official	it	I``S
3706	official	en	I``s Pure
3706	official	fr	I``s Pure
3706	official	de	I``s Pure
3706	official	ja	I``s Pure
3706	official	es	I``s Pure
3706	official	pl	I"s Pure
3706	official	fi	I"s Pure
3706	short	x-jat	I``s OVA 2
3706	synonym	ja	アイズピュア
3947	main	x-jat	Gamba to Kawauso no Bouken
3947	official	en	The adventure of Gamba and the otter
3947	official	ja	ガンバとカワウソの冒険
3948	main	x-jat	Chiisana Kyojin Microman
3948	official	ja	小さな巨人 ミクロマン
3949	main	x-jat	White Reflection
3949	synonym	x-jat	Two-Mix: White Reflection
3950	main	x-jat	Maid in Heaven SuperS
3950	official	en	Maid in Heaven
3950	official	ja	MAID iN HEAVEN SuperS
3950	short	en	MiH
3950	short	x-jat	MiH SS
3950	short	x-jat	MiH SuperS
3950	synonym	ko	천국의 메이드
3951	main	x-jat	Kamen Rider SD Kaiki?! Kumo Otoko
3951	official	en	Masked Rider Super-Deformed
3951	official	ja	仮面ライダーSD 怪奇!?クモ男
3951	synonym	ar	الدراج المقنع
3952	main	x-jat	Innocent Blue
3952	official	ja	Innocent Blue
3952	synonym	en	Innocent Blue: Clinical Records
3953	main	x-jat	Kakutou Bijin Wulong
3953	official	en	Fighting Beauty Wulong
3953	official	fr	Fighting Beauty Wulong
3953	official	ja	格闘美神 武龍
3953	short	x-jat	Wulong
3953	synonym	zh-Hans	格斗美神武龙
3954	main	x-jat	Yoi Ko
3954	official	ja	よいこ
3954	synonym	x-jat	yoiko
3955	main	x-jat	Natsufuku no Shoujo-tachi: Hiroshima, Shouwa 20-nen 8-gatsu 6-ka
3955	official	cs	Dívky v letních šatech
3955	official	pl	Dziewczęta w letnich sukienkach
3955	official	ja	夏服の少女たち ~ヒロシマ・昭和20年8月6日~
3955	synonym	en	Girls in Summer Clothes
3955	synonym	x-jat	Natsufuku no Shoujotachi
3955	synonym	x-jat	Natsufuku no Shoujo-tachi: Hiroshima, Shouwa Nijuunen Hachigatsu Muika
3956	main	x-jat	Hoero! Bun Bun (1987)
3956	official	ja	ほえろブンブン (1987)
3956	official	pl	Yap! Bun bun
3956	synonym	en	Bark! Bunbun
3956	synonym	en	Bark! Bun Bun Special
3956	synonym	x-jat	Hoeru! Bunbun Special
3957	main	x-jat	Easy Cooking Animation: Seishun no Shokutaku
3957	official	ja	EASY COOKING ANIMATION セイシュンの食卓
3957	synonym	en	Easy Cooking Animation: Youth`s Dining Table
3958	main	x-jat	Portable Kuukou
3958	official	en	Portable Airport
3958	official	ja	ポータブル空港
3960	main	x-jat	Love Get Chu: Miracle Seiyuu Hakusho
3960	official	ja	ラブゲッCHU ～ミラクル声優白書～
3960	synonym	x-jat	Love GetChu
3960	synonym	x-jat	Love Get Chu
3960	synonym	x-jat	Rabugetsu Chu
3960	synonym	zh-Hans	声优白皮书
3961	main	x-jat	Nekketsu Saikyou Gozaurer
3961	official	en	Matchless Passion Gozaurer
3961	official	ja	熱血最強ゴウザウラー
3961	short	x-jat	NSG
3961	synonym	pt	Gozaurer
3961	synonym	x-jat	Nekketsu Saikyo Gasaurer
3962	main	x-jat	Surf Side High-School
3962	official	ja	サーフサイドハイスクール
3962	synonym	ja	SURF SIDE HIGH-SCHOOL
3963	main	x-jat	Tomorrow`s Song
3963	official	ja	トゥモロウズ ソング
3964	main	x-jat	Tsuki no Waltz
3964	official	en	The Moon Waltz
3964	official	ja	月のワルツ
3965	main	x-jat	Space Station No. 9
3965	official	ja	space station No.9
3966	main	x-jat	Soratobu Toshi Keikaku
3966	official	en	Project `City Flying in the Sky`
3966	official	ja	空飛ぶ都市計画
3966	synonym	en	A Flying City Plan
3967	main	x-jat	Cosmos Pink Shock
3967	official	ja	COSMOS ピンクショック
3967	synonym	ja	コスモス・ピンクショック
3969	main	x-jat	Kidou Senshi Z Gundam: A New Translation - Koibito-tachi
3969	official	en	Mobile Suit Zeta Gundam: A New Translation II -Lovers-
3969	official	th	โมบิลสูท Z กันดั้ม ภาค 2 ตอน เลิฟเวอร์
3969	official	ja	機動戦士Zガンダム A New Translation 恋人たち
3969	short	en	ZGII -Lovers-
3969	synonym	x-jat	Kidou Senshi Z Gundam II: Koibito-tachi
3969	synonym	en	Mobile Suit Zeta Gundam -Lovers-
3969	synonym	x-jat	ZGII
3969	synonym	zh-Hans	机动战士Z高达 恋人们
3969	synonym	ja	機動戦士ZガンダムII 恋人たち
3972	main	x-jat	Captain Tsubasa: Saikyou no Teki! Holland Youth
3972	official	ja	キャプテン翼 「最強の敵! オランダユース」
3972	synonym	en	Captain Tsubasa: European Challenge
3972	synonym	x-jat	Captain Tsubasa - Holland Youth
3972	synonym	x-jat	Captain Tsubasa Holland Youth Team
3973	main	x-jat	Wakusei Daikaijuu Negadon
3973	official	de	Negadon - Das Monster vom Mars
3973	official	cs	Negadon: Stvůra z Marsu
3973	official	en	NEGADON - the Monster from Mars
3973	official	ja	惑星大怪獣 ネガドン
3973	synonym	x-jat	Wakusei Daikaiju Negadon
3974	main	x-jat	Hanare Toride no Yonna
3974	official	de	Yonna in the Solitary Fortress
3974	official	ja	はなれ砦のヨナ
3974	synonym	ro	Yonna în Fortăreaţa Solitară
3974	synonym	en	Yonna in the Solitary Fortress
3975	main	x-jat	Spectral Force
3975	official	ja	スペクトラルフォース
3976	main	x-jat	Heisei Inu Monogatari Bow
3976	official	en	Heisei Period Dog Tale Bow
3976	official	ar	بوبي
3976	official	ja	平成イヌ物語バウ
3976	short	x-jat	Bow
3976	synonym	en	Modern Dog Tales Bow Wow
3976	synonym	zh-Hans	家有贱狗
3977	main	x-jat	Tottemo! Luckyman
3977	official	ja	とっても!ラッキーマン
3977	synonym	en	Luckyman
3977	synonym	zh-Hans	行运超人
3978	main	x-jat	1+2=Paradise
3978	official	ja	1+2=パラダイス
3978	synonym	ja	いちたすにはパラダイス
3978	synonym	x-jat	Ichi tasu Ni wa Paradise
3979	main	x-jat	Tantei Shounen Kageman
3979	official	ja	探偵少年カゲマン
3979	synonym	en	Detective boy Shadowman
